u,v,highway,lanes,maxspeed,length,geometry
42427411,42427412,residential,1,25,74.96957973200297,"LINESTRING (-74.0166109 40.7081724, -74.0166981 40.708214, -74.0168193 40.7082678, -74.0171908 40.7084326, -74.0172378 40.7084534, -74.017286 40.7084601, -74.017398 40.708457)"
42427412,272196096,residential,2,25,59.42773593380974,"LINESTRING (-74.017398 40.708457, -74.0174586 40.7083805, -74.0174822 40.7083477, -74.0176473 40.708119, -74.0176758 40.7080748, -74.017699 40.7080271, -74.017713 40.7079812)"
42427412,42440628,residential,2,25,78.16019025259286,"LINESTRING (-74.017398 40.708457, -74.0173301 40.7085494, -74.0173063 40.7085824, -74.0169979 40.7090095, -74.0169509 40.7090728)"
42427412,4145424858,residential,2,25,64.06442974065618,"LINESTRING (-74.017398 40.708457, -74.0175184 40.7085101, -74.0175656 40.708531, -74.0180549 40.7087468)"
42427412,9802614802,residential,1,25,74.8416109999524,"LINESTRING (-74.017398 40.708457, -74.0173372 40.7083854, -74.017304 40.7083634, -74.0168068 40.7081626, -74.016753 40.708141, -74.0166595 40.7081012)"
42427956,42421960,residential,2,25,66.40830855596313,"LINESTRING (-74.0094849 40.7045596, -74.0094144 40.7045019, -74.0093665 40.7044626, -74.0090437 40.7041846, -74.0090056 40.7041477, -74.0089696 40.7041084)"
42427956,42437536,residential,1,25,80.51982381734778,"LINESTRING (-74.0094849 40.7045596, -74.0095295 40.7045966, -74.0097184 40.7047628, -74.0097419 40.7047851, -74.009767 40.7048138, -74.009947 40.7050873, -74.0099687 40.7051252, -74.0099816 40.7051688)"
42427956,42431889,residential,1,25,220.33137251983965,"LINESTRING (-74.0094849 40.7045596, -74.0095509 40.7045213, -74.0096001 40.7044892, -74.0098118 40.7043368, -74.0100178 40.7041713, -74.0100855 40.7041169, -74.0104969 40.7038227, -74.0105731 40.7037708, -74.0105871 40.7037614, -74.0106418 40.7037261, -74.0106977 40.7036922, -74.0107529 40.7036711, -74.0108148 40.7036546, -74.0111029 40.7035985, -74.0113755 40.7035417, -74.0114701 40.7035202, -74.0115024 40.7035099, -74.011531 40.7034996, -74.0115948 40.7034746)"
42428365,42436202,residential,1,25,96.59743162417504,"LINESTRING (-74.0132806 40.705888, -74.0133512 40.7059056, -74.0141288 40.706181, -74.0141762 40.7061981, -74.0142264 40.7062215, -74.0142515 40.7062373, -74.014281 40.7062618, -74.0142958 40.7062776)"
42428365,10316226053,secondary,2,25,11.260873062676088,"LINESTRING (-74.0132806 40.705888, -74.0133188 40.7058483, -74.0133569 40.7058049)"
42428368,42428365,secondary,2,25,208.3430253553104,"LINESTRING (-74.0119639 40.7074736, -74.0119962 40.7074357, -74.0124891 40.7068412, -74.0125292 40.7067932, -74.012567 40.7067495, -74.0127593 40.7065188, -74.0128831 40.7063699, -74.0129466 40.7062936, -74.0131189 40.7060865, -74.0132103 40.7059766, -74.0132529 40.7059253, -74.0132806 40.705888)"
42428371,42428368,secondary,2,25,111.22064972179334,"LINESTRING (-74.0112699 40.7083242, -74.0112951 40.7082921, -74.0117012 40.7077968, -74.0117237 40.7077691, -74.0117836 40.7076978, -74.0119357 40.707513, -74.0119639 40.7074736)"
42428373,42428371,secondary,2,25,35.199135477950634,"LINESTRING (-74.0110462 40.7085915, -74.0112371 40.7083626, -74.0112699 40.7083242)"
42428374,42434412,unclassified,1,25,105.85923110690125,"LINESTRING (-74.0108604 40.7088206, -74.0108729 40.7088311, -74.0108968 40.7088477, -74.0109286 40.7088642, -74.0118502 40.7092778, -74.0118803 40.7092904, -74.011935 40.7093107)"
42428374,42428373,secondary,2,25,29.90591479591301,"LINESTRING (-74.0108604 40.7088206, -74.010894 40.7087799, -74.0110062 40.7086434, -74.0110462 40.7085915)"
42428376,42438155,residential,1,25,117.11855625040558,"LINESTRING (-74.0100172 40.7098263, -74.0100611 40.7098463, -74.0111322 40.7103346, -74.0112079 40.7103692)"
42428376,42422042,secondary,2,25,86.32260780497572,"LINESTRING (-74.0100172 40.7098263, -74.0100498 40.7097866, -74.0100675 40.7097661, -74.0103931 40.7093856, -74.0104917 40.7092678, -74.0105706 40.7091731)"
42428377,42440335,residential,1,25,131.66566067826048,"LINESTRING (-74.0095729 40.7103389, -74.0094709 40.7102785, -74.0085123 40.7095971, -74.0084723 40.7095703, -74.0084241 40.7095371)"
42428377,42428376,secondary,2,25,68.21588517327999,"LINESTRING (-74.0095729 40.7103389, -74.0095876 40.7103254, -74.0096265 40.7102833, -74.0099401 40.7099169, -74.0099787 40.7098708, -74.0100172 40.7098263)"
42428379,42453934,residential,1,25,126.82273843755588,"LINESTRING (-74.0094861 40.7104309, -74.0095734 40.7104539, -74.0106859 40.7109709, -74.0107773 40.7110135)"
42428379,42428377,secondary,3,25,12.580884365933544,"LINESTRING (-74.0094861 40.7104309, -74.0095248 40.7103887, -74.0095459 40.7103653, -74.0095729 40.7103389)"
42428385,42428379,secondary,3,25,62.908167437340644,"LINESTRING (-74.0090985 40.710913, -74.0091176 40.7108735, -74.0091313 40.710851, -74.0094416 40.7104782, -74.0094861 40.7104309)"
42428385,8840333846,residential,1,25,132.18586500164338,"LINESTRING (-74.0090985 40.710913, -74.009167 40.710948, -74.0093615 40.7110435, -74.0094996 40.7111075, -74.0099905 40.7113293, -74.0102998 40.7114691, -74.0103594 40.711495, -74.0104404 40.7115277)"
42428391,8262936586,secondary,2,25,41.758978925898845,"LINESTRING (-74.0086548 40.7113948, -74.0085748 40.7113507, -74.0085272 40.7113281, -74.0084985 40.7113207, -74.0084682 40.7113166, -74.0084405 40.7113167, -74.0084177 40.71132, -74.008401 40.7113239, -74.0082835 40.7113626, -74.0082065 40.7113856)"
42428391,1538237434,residential,1,25,140.27895945597237,"LINESTRING (-74.0086548 40.7113948, -74.00863 40.7113611, -74.0085978 40.7113314, -74.0085455 40.7112961, -74.0084884 40.7112604, -74.0077638 40.7108209, -74.0074746 40.7106417, -74.0074318 40.7106162, -74.0073814 40.710588)"
42428391,42428385,secondary,2,25,66.26252295973454,"LINESTRING (-74.0086548 40.7113948, -74.0086652 40.7113864, -74.008683 40.7113777, -74.0087097 40.7113686, -74.0087299 40.7113606, -74.0087455 40.7113496, -74.0088122 40.7112692, -74.0090639 40.7109698, -74.0090856 40.7109395, -74.0090985 40.710913)"
42428402,42445356,unclassified,1,25,161.97437191900042,"LINESTRING (-74.0058866 40.7146811, -74.0059853 40.7147261, -74.0074296 40.715385, -74.007533 40.7154325)"
42428402,272195271,secondary,3,25,66.53176141377011,"LINESTRING (-74.0058866 40.7146811, -74.0059265 40.7146325, -74.0060039 40.7145386, -74.0062473 40.7142425, -74.0063041 40.7141733)"
42428405,42428402,secondary,2,25,73.16887457801991,"LINESTRING (-74.00542 40.715236, -74.0054644 40.7151832, -74.0057398 40.7148556, -74.0058382 40.7147387, -74.0058866 40.7146811)"
42428405,42430540,unclassified,2,25,140.93651694508515,"LINESTRING (-74.00542 40.715236, -74.0053345 40.7151976, -74.0051938 40.7151334, -74.0050187 40.7150545, -74.004338 40.7147477, -74.0041844 40.7146759, -74.0041122 40.7146377, -74.0040523 40.7146002, -74.0040023 40.7145667)"
42428408,42429829,residential,1,25,119.72916644747403,"LINESTRING (-74.0049777 40.7157586, -74.0050772 40.7158063, -74.0054873 40.7159975, -74.0061911 40.7163185)"
42428408,42428405,secondary,2,25,69.03977485965088,"LINESTRING (-74.0049777 40.7157586, -74.005007 40.7157232, -74.0052355 40.7154537, -74.0053649 40.7153008, -74.00542 40.715236)"
42428411,42428408,secondary,2,25,70.71662675336086,"LINESTRING (-74.0045248 40.7162939, -74.0045745 40.7162347, -74.0046842 40.7161049, -74.0048885 40.7158635, -74.0049184 40.7158281, -74.0049441 40.7157952, -74.0049777 40.7157586)"
42428411,42445466,residential,4,25,147.90666321708156,"LINESTRING (-74.0045248 40.7162939, -74.0044347 40.7162598, -74.0039501 40.7160364, -74.0038169 40.7159741, -74.0037334 40.7159318, -74.0036619 40.7158934, -74.0035624 40.7158416, -74.0034618 40.7157901, -74.0031954 40.7156625, -74.0031322 40.7156348, -74.0030354 40.7155918)"
42428411,42452817,residential,2,25,168.64575663815475,"LINESTRING (-74.0045248 40.7162939, -74.0046314 40.7163338, -74.0049722 40.7164919, -74.0050927 40.7165477, -74.0053223 40.7166557, -74.0061324 40.7170302, -74.0062368 40.7170784)"
42428420,42445479,residential,1,25,144.8687301186475,"LINESTRING (-74.003533 40.717449, -74.0034484 40.7174074, -74.0031361 40.7172541, -74.0029995 40.7171869, -74.0029151 40.7171454, -74.0028129 40.7170954, -74.0022451 40.7168138, -74.0021847 40.7167838, -74.0020928 40.7167378)"
42428420,5706569905,secondary,2,25,76.53168833774063,"LINESTRING (-74.003533 40.717449, -74.0035645 40.717412, -74.0036313 40.7173337, -74.0039856 40.7169184, -74.004026 40.716871)"
42428425,42453777,residential,1,25,176.70496584791573,"LINESTRING (-74.003043 40.7180338, -74.0031329 40.7180752, -74.0036727 40.7183233, -74.0047299 40.7188089, -74.0048363 40.7188572)"
42428425,42428420,secondary,2,25,77.03173891058043,"LINESTRING (-74.003043 40.7180338, -74.0030854 40.7179833, -74.0034938 40.7174957, -74.003533 40.717449)"
42428428,42445484,tertiary,1,25,149.40991597250343,"LINESTRING (-74.0025285 40.7186389, -74.0024447 40.7186004, -74.0018252 40.7183162, -74.0011486 40.7180113, -74.001091 40.7179853, -74.001008 40.717948)"
42428428,42428425,secondary,2,25,80.04572474679848,"LINESTRING (-74.0025285 40.7186389, -74.0025746 40.7185847, -74.0026429 40.7185043, -74.0029533 40.7181394, -74.0030116 40.7180708, -74.003043 40.7180338)"
42428431,42428428,secondary,2,25,68.02474555043653,"LINESTRING (-74.002091 40.719153, -74.0021807 40.7190476, -74.0024323 40.7187523, -74.0024982 40.7186746, -74.0025285 40.7186389)"
42428433,42440820,trunk,4,25,83.63881504967901,"LINESTRING (-74.0018814 40.7194015, -74.0019672 40.7194629, -74.0025498 40.719887, -74.002596 40.7199234)"
42428433,5706569898,trunk,4,25,154.17455618678963,"LINESTRING (-74.0018814 40.7194015, -74.0018063 40.7193447, -74.0012676 40.7189641, -74.0009337 40.7187262, -74.0006711 40.7185377, -74.0006179 40.7184993, -74.0005519 40.7184492)"
42428433,42428431,secondary,2,25,32.79578812306798,"LINESTRING (-74.0018814 40.7194015, -74.0019619 40.7193053, -74.002091 40.719153)"
42428434,42428433,secondary,4,25,70.98110809466831,"LINESTRING (-74.001425 40.719938, -74.0014597 40.7198971, -74.0018056 40.7194898, -74.0018814 40.7194015)"
42428434,42439583,residential,1,25,80.67360632792662,"LINESTRING (-74.001425 40.719938, -74.001522 40.7199871, -74.0021695 40.7203149, -74.002221 40.720341)"
42428436,42428434,secondary,2,25,120.86882356532159,"LINESTRING (-74.0006545 40.7208548, -74.0007107 40.7207872, -74.0009219 40.7205319, -74.0013848 40.7199854, -74.001425 40.719938)"
42428436,42452048,secondary,1,25,81.18624776696333,"LINESTRING (-74.0006545 40.7208548, -74.0005612 40.7207982, -73.9999187 40.7204753, -73.9998563 40.7204467)"
42428438,42432156,primary,2,25,81.00700237285133,"LINESTRING (-73.9998623 40.7217942, -73.9999528 40.7218415, -73.9999806 40.721856, -74.0005533 40.7221395, -74.000608 40.7221666, -74.0006646 40.7221954)"
42428438,42428436,secondary,2,25,123.97183511484114,"LINESTRING (-73.9998623 40.7217942, -73.9999205 40.7217278, -74.0000212 40.7216111, -74.0006121 40.7209059, -74.0006545 40.7208548)"
42428441,42442255,residential,1,25,80.69255738725651,"LINESTRING (-73.998812 40.723021, -73.9987216 40.7229818, -73.9980399 40.7226964, -73.9979746 40.7226691)"
42428441,42428438,secondary,2,25,162.6146299229411,"LINESTRING (-73.998812 40.723021, -73.9988463 40.7229804, -73.999054 40.7227353, -73.9997653 40.7219048, -73.9998074 40.7218569, -73.9998623 40.7217942)"
42428444,42428441,secondary,2,25,160.35205129580532,"LINESTRING (-73.997785 40.724235, -73.9978154 40.7241993, -73.9980067 40.7239729, -73.9987723 40.7230679, -73.998812 40.723021)"
42428444,42449576,residential,1,25,80.58310588646755,"LINESTRING (-73.997785 40.724235, -73.9978905 40.7242874, -73.9985365 40.7246079, -73.998585 40.724632)"
42428447,1919595915,secondary,1,25,15.427096242473498,
42428447,42448552,primary,4,25,83.61899714438033,"LINESTRING (-73.9967146 40.7255012, -73.9968361 40.7255342, -73.9969929 40.725585, -73.9972458 40.7257096, -73.9974897 40.7258299, -73.9975736 40.7258712)"
42428454,42445520,residential,1,25,115.87579122956257,"LINESTRING (-73.99527 40.727212, -73.9951879 40.7271714, -73.9947269 40.7269435, -73.9942699 40.7267176, -73.9942224 40.7266941, -73.9941184 40.7266425)"
42428454,1692433919,primary,2,25,90.2563799766933,"LINESTRING (-73.99527 40.727212, -73.9953162 40.7271573, -73.9958031 40.7265808, -73.9958315 40.7265471, -73.9958473 40.7265283)"
42428458,42440545,residential,1,25,82.28897891903527,"LINESTRING (-73.9947496 40.7278276, -73.9948591 40.7278512, -73.9948739 40.7278545, -73.9955211 40.7281722, -73.995585 40.7282036)"
42428458,42428454,primary,2,25,81.29392349496013,"LINESTRING (-73.9947496 40.7278276, -73.994802 40.7277659, -73.9950852 40.7274327, -73.9952205 40.7272711, -73.99527 40.727212)"
42428460,42445534,residential,1,25,112.33807830040413,"LINESTRING (-73.994252 40.728413, -73.9941668 40.72837, -73.993724 40.728152, -73.9933314 40.7279452, -73.9932715 40.727916, -73.9931425 40.7278531)"
42428460,42428458,primary,2,25,77.4295361634049,"LINESTRING (-73.994252 40.728413, -73.9942916 40.7283664, -73.9946799 40.7279096, -73.9947084 40.7278761, -73.9947496 40.7278276)"
42428464,42449582,residential,1,25,80.57946715823016,"LINESTRING (-73.993747 40.729009, -73.9938425 40.7290555, -73.9944988 40.729382, -73.994547 40.729406)"
42428464,42428460,primary,2,25,78.75797792343685,"LINESTRING (-73.993747 40.729009, -73.993794 40.7289535, -73.9942044 40.7284691, -73.994252 40.728413)"
42428468,42428464,primary,2,25,75.60160528482457,"LINESTRING (-73.993262 40.729581, -73.9933066 40.7295283, -73.9934809 40.7293228, -73.9936938 40.7290717, -73.993747 40.729009)"
42428471,42439236,residential,2,25,124.3891922601458,"LINESTRING (-73.992841 40.73008, -73.9927436 40.7300641, -73.991665 40.7298986, -73.9915432 40.7298803, -73.9913946 40.7298564)"
42428471,42428468,primary,2,25,65.85736486132265,"LINESTRING (-73.992841 40.73008, -73.9928959 40.7300149, -73.9931563 40.7297063, -73.9932168 40.7296345, -73.993262 40.729581)"
42428473,42445543,residential,2,25,125.95848355080633,"LINESTRING (-73.9924142 40.7306005, -73.9923087 40.730556, -73.9912805 40.7301149, -73.9912127 40.7300871, -73.9911109 40.7300458)"
42428473,42428471,primary,2,25,68.1557712516988,"LINESTRING (-73.9924142 40.7306005, -73.9924598 40.7305514, -73.9927564 40.7301801, -73.992841 40.73008)"
42428524,42431877,residential,1,25,136.84460908378713,"LINESTRING (-74.0132054 40.7040707, -74.0131832 40.7040635, -74.0131548 40.7040572, -74.0131272 40.704054, -74.0131063 40.704053, -74.0130877 40.7040524, -74.01255 40.7040504, -74.0120246 40.7040393, -74.0116883 40.704028, -74.0115861 40.7040261)"
42428524,42444480,residential,1,25,52.91607334042739,"LINESTRING (-74.0132054 40.7040707, -74.0131918 40.7039905, -74.0131307 40.7035982)"
42428529,42428524,residential,1,25,104.88865935693357,"LINESTRING (-74.0133273 40.7050087, -74.0133268 40.7050013, -74.0133156 40.7047987, -74.013308 40.7046872, -74.0133047 40.7046539, -74.0132943 40.7045815, -74.0132113 40.7041055, -74.0132054 40.7040707)"
42429353,42427249,residential,1,25,44.919495271783035,"LINESTRING (-74.0059779 40.7072083, -74.0060161 40.7071931, -74.0063486 40.7070574, -74.006415 40.7070252, -74.0064417 40.7070101)"
42429354,6262915548,unclassified,1,25,87.09165085075972,"LINESTRING (-74.0068365 40.7078606, -74.0068598 40.7078253, -74.0068645 40.7078186, -74.0069289 40.7077243, -74.0069577 40.707682, -74.0070457 40.7075693, -74.0071018 40.7075138, -74.0071667 40.7074594, -74.0073982 40.7072787, -74.007454 40.7072416)"
42429354,42429353,unclassified,1,25,103.07743956912752,"LINESTRING (-74.0068365 40.7078606, -74.0068028 40.707838, -74.0063788 40.7075282, -74.0060464 40.7072906, -74.0060235 40.7072748, -74.0060063 40.7072608, -74.0060005 40.7072564, -74.0059902 40.7072405, -74.0059829 40.7072257, -74.0059779 40.7072083)"
42429504,1251958257,residential,1,25,52.98267040755494,"LINESTRING (-74.0090373 40.7053168, -74.0090272 40.7052731, -74.0090158 40.7052349, -74.0089426 40.7050238, -74.0089232 40.7049682, -74.0089164 40.7049481, -74.0089138 40.70493, -74.0089142 40.7048968, -74.0089183 40.7048731, -74.0089272 40.7048531)"
42429504,42429507,residential,1,25,28.233377032339234,"LINESTRING (-74.0090373 40.7053168, -74.0090424 40.7053546, -74.0090567 40.7054934, -74.0090574 40.7055221, -74.0090576 40.7055306, -74.0090526 40.7055699)"
42429507,2824895141,residential,1,25,54.47304727666301,"LINESTRING (-74.0090526 40.7055699, -74.0090413 40.7055997, -74.0090281 40.7056262, -74.0088681 40.7059282, -74.008845 40.7059693, -74.0088345 40.7059808, -74.008818 40.7059884, -74.0087979 40.7059923, -74.0087767 40.7059917)"
42429521,42433715,residential,2,25,81.44275397534045,"LINESTRING (-74.0167254 40.7064948, -74.0167956 40.7065234, -74.0168421 40.7065416, -74.0174153 40.70678, -74.0174672 40.7068016, -74.0175734 40.7068458)"
42429521,42433718,residential,1,25,142.35982649948582,"LINESTRING (-74.0167254 40.7064948, -74.0166943 40.7065701, -74.0164932 40.7070863, -74.016485 40.7071081, -74.0164774 40.7071296, -74.0164734 40.7071564, -74.0164764 40.7071765, -74.0164895 40.707197, -74.0165152 40.7072114, -74.0169677 40.7074064, -74.0170143 40.7074277, -74.0171151 40.7074717)"
42429562,42449597,secondary,3,25,73.08744469705746,"LINESTRING (-74.0088231 40.7137935, -74.0087773 40.7138513, -74.0084745 40.7142351, -74.0084248 40.7142983, -74.008378 40.7143576)"
42429562,42429563,secondary,1,25,131.52428442605492,"LINESTRING (-74.0088231 40.7137935, -74.0089559 40.7138544, -74.0100342 40.7143407, -74.010163 40.7143998)"
42429563,42430007,residential,2,25,69.56365698243086,"LINESTRING (-74.010163 40.7143998, -74.0101975 40.7143646, -74.010214 40.714345, -74.0103642 40.7141377, -74.0105348 40.7139179, -74.0105746 40.7138581)"
42429563,42429565,secondary,1,25,114.32376167846179,"LINESTRING (-74.010163 40.7143998, -74.0102475 40.7144368, -74.0112122 40.7148765, -74.0112747 40.7148964, -74.0113363 40.714913)"
42429565,42429570,secondary,2,25,161.8691836476382,"LINESTRING (-74.0113363 40.714913, -74.0114167 40.7149333, -74.0114888 40.7149457, -74.0121722 40.7150547, -74.012532 40.7151116, -74.013055 40.7151969, -74.0130693 40.7151992, -74.0130952 40.7152035, -74.0132124 40.7152226)"
42429565,42430009,residential,1,25,67.2917044627473,"LINESTRING (-74.0113363 40.714913, -74.0113829 40.7148267, -74.0114194 40.7147353, -74.0114455 40.7146394, -74.0115164 40.7143395, -74.0115197 40.7143259)"
42429570,246858435,secondary,1,25,26.830959312280893,
42429570,42449613,trunk,5,30,135.58257551636297,"LINESTRING (-74.0132124 40.7152226, -74.0131862 40.7153349, -74.0130407 40.715966, -74.012956 40.7163227, -74.0129331 40.7164234)"
42429570,42429565,secondary,2,25,161.8691836476382,"LINESTRING (-74.0132124 40.7152226, -74.0130952 40.7152035, -74.0130693 40.7151992, -74.013055 40.7151969, -74.012532 40.7151116, -74.0121722 40.7150547, -74.0114888 40.7149457, -74.0114167 40.7149333, -74.0113363 40.714913)"
42429595,3588508439,residential,2,25,83.82203170271659,"LINESTRING (-74.0155973 40.7155687, -74.015521 40.7155476, -74.0154479 40.7155329, -74.0147767 40.7154389, -74.0147248 40.7154372, -74.0146236 40.7154525)"
42429595,42446849,residential,4,25,58.28853780001086,"LINESTRING (-74.0155973 40.7155687, -74.0156455 40.7155092, -74.0159482 40.715117)"
